0,1,2,3,4,5,6,7,8,9,10,11,Distr,12,13,14
1.0,1.0,9.998094082655987,4.0,6.0,41.2,17.0,0.0,9.0,11700000.0,3.0,1.0,SW,57.5,1.0,150325929.0
,1.0,10.656954717402202,5.0,9.0,109.0,13.0,0.0,8.0,58663925.0,4.0,,SW,143.0,1.0,151521588.0
4.0,1.0,9.606560857404194,5.0,20.0,102.0,13.0,0.0,13.0,36500000.0,4.0,0.0,SW,141.0,1.0,41460521.0
2.0,1.0,10.212093566268189,10.0,10.0,50.0,15.0,0.0,22.0,22499000.0,3.0,0.0,SW,80.0,1.0,150936501.0
2.0,1.0,9.812434986396976,5.0,11.4,45.0,10.0,0.0,9.0,23300000.0,3.0,,SW,73.0,1.0,149487357.0
,1.0,10.44909793487509,4.0,23.0,57.0,15.0,0.0,9.0,35000000.0,3.0,,SW,101.0,1.0,151522377.0
,0.0,10.417852705679168,2.0,8.0,23.0,15.0,0.0,9.0,7420000.0,2.0,1.0,SW,37.0,1.0,149246744.0
,1.0,9.656444754738194,13.0,8.0,84.0,9.0,0.0,29.0,45136630.0,4.0,,SW,138.0,1.0,151521985.0
2.0,1.0,9.678800170577858,8.0,10.0,53.4,15.0,0.0,9.0,25500000.0,3.0,1.0,SW,83.0,1.0,151903104.0
2.0,1.0,9.470141204392826,7.0,18.1,61.3,10.0,0.0,20.0,31531500.0,3.0,0.0,SW,128.7,1.0,149390665.0
,,9.60410776384724,5.0,,250.0,10.0,0.0,5.0,65000000.0,6.0,1.0,SW,320.0,1.0,150145822.0
1.0,1.0,9.470141204392826,5.0,15.0,35.0,19.0,0.0,21.0,16800000.0,1.0,0.0,SW,62.0,1.0,150678617.0
0.0,1.0,10.948327854982528,39.0,11.0,45.5,2.0,0.0,40.0,23500000.0,2.0,0.0,SW,64.1,1.0,148933340.0
,1.0,12.50264627974759,30.0,15.0,39.0,14.0,0.0,34.0,19550000.0,2.0,1.0,SW,68.0,1.0,151613657.0
0.0,1.0,12.50264627974759,22.0,50.0,150.0,15.0,0.0,32.0,60000000.0,5.0,1.0,SW,215.0,1.0,151563556.0
1.0,1.0,14.033627914222903,5.0,8.2,13.7,7.0,1.0,7.0,5126976.0,1.0,,SW,34.4,0.0,150967175.0
1.0,1.0,14.033627914222903,5.0,8.2,14.4,7.0,1.0,7.0,5216400.0,1.0,,SW,35.0,0.0,150967080.0
1.0,1.0,14.033627914222903,6.0,8.2,14.4,7.0,1.0,7.0,5231304.0,1.0,,SW,35.1,0.0,150967089.0
1.0,1.0,14.033627914222903,6.0,,25.9,7.0,1.0,7.0,5353848.0,1.0,,SW,36.6,0.0,150967024.0
,1.0,14.033627914222903,4.0,11.2,14.7,7.0,1.0,7.0,5395248.0,1.0,,SW,36.2,0.0,150967164.0
1.0,1.0,14.033627914222903,7.0,9.4,14.9,7.0,1.0,7.0,5469768.0,1.0,,SW,36.7,0.0,150967105.0
0.0,,11.727251585374663,2.0,6.0,20.0,17.0,0.0,9.0,5500000.0,1.0,0.0,SW,33.0,0.0,147110600.0
,1.0,14.033627914222903,1.0,,24.8,7.0,1.0,7.0,5663520.0,1.0,,SW,34.2,0.0,150967120.0
,1.0,14.033627914222903,3.0,11.4,15.9,7.0,1.0,7.0,5704000.0,1.0,,SW,40.0,0.0,150967153.0
1.0,1.0,14.033627914222903,5.0,12.3,15.3,7.0,1.0,7.0,5799680.0,1.0,,SW,39.4,0.0,150967079.0
1.0,1.0,14.033627914222903,3.0,,26.3,7.0,1.0,7.0,5845312.0,1.0,,SW,41.8,0.0,150967016.0
,1.0,14.033627914222903,7.0,17.0,14.9,7.0,1.0,7.0,6103280.0,1.0,,SW,42.8,0.0,150967199.0
,1.0,14.033627914222903,4.0,18.2,13.6,7.0,1.0,7.0,6117540.0,1.0,,SW,42.9,0.0,150967165.0
1.0,0.0,12.269431750793206,8.0,8.0,17.0,15.0,0.0,9.0,6200000.0,1.0,,SW,35.0,1.0,152129407.0
,,10.776177792074368,9.0,7.0,19.0,11.0,0.0,9.0,6200000.0,1.0,1.0,SW,33.0,1.0,149464990.0
,1.0,14.033627914222903,3.0,9.2,15.0,7.0,1.0,7.0,6250480.0,1.0,,SW,43.0,0.0,150967147.0
,1.0,14.033627914222903,1.0,8.1,15.1,7.0,1.0,7.0,6520500.0,1.0,,SW,40.5,0.0,150967034.0
1.0,1.0,14.033627914222903,6.0,,32.7,7.0,1.0,7.0,6531080.0,1.0,,SW,45.8,0.0,150967023.0
1.0,1.0,14.033627914222903,7.0,,33.1,7.0,1.0,7.0,6672024.0,1.0,,SW,45.9,0.0,150967025.0
,1.0,14.033627914222903,1.0,7.8,18.3,7.0,1.0,7.0,7148400.0,1.0,,SW,44.4,0.0,150967029.0
,1.0,14.033627914222903,7.0,,19.7,7.0,1.0,7.0,7355216.0,2.0,,SW,50.6,0.0,150967028.0
1.0,1.0,10.492664411055008,5.0,6.0,29.0,2.0,0.0,5.0,7400000.0,2.0,1.0,SW,45.0,0.0,150755640.0
1.0,,12.105047092573052,5.0,9.3,21.6,15.0,0.0,25.0,7480000.0,1.0,1.0,SW,42.7,1.0,151180133.0
1.0,,12.063679320758784,9.0,8.5,21.0,14.0,0.0,12.0,7500000.0,1.0,1.0,SW,39.1,1.0,151077086.0
1.0,0.0,11.569971276614885,6.0,9.0,20.0,15.0,0.0,17.0,7500000.0,1.0,,SW,40.0,1.0,152197646.0
0.0,1.0,10.948327854982528,38.0,14.0,55.0,15.0,0.0,40.0,37050900.0,3.0,0.0,SW,90.0,1.0,150555653.0
0.0,,10.918799286714863,16.0,19.8,30.6,15.0,1.0,33.0,19147500.0,2.0,,SW,76.9,1.0,151432608.0
1.0,0.0,11.9769231207776,9.0,10.4,37.6,15.0,0.0,22.0,16300000.0,2.0,1.0,SW,61.7,1.0,151615354.0
0.0,1.0,11.906388288468332,10.0,15.0,90.0,5.0,0.0,32.0,33000000.0,3.0,0.0,SW,149.0,0.0,151791393.0
,,10.948327854982528,18.0,,56.0,11.0,0.0,40.0,23900000.0,2.0,,SW,86.1,1.0,147641329.0
1.0,1.0,11.906388288468332,20.0,21.5,93.1,20.0,0.0,32.0,36500000.0,4.0,0.0,SW,172.4,1.0,150255917.0
0.0,1.0,12.482536551633698,26.0,41.0,131.0,5.0,0.0,40.0,42000000.0,5.0,0.0,SW,200.0,0.0,151791352.0
,0.0,11.891669852919247,2.0,6.0,20.0,5.0,0.0,9.0,5490000.0,1.0,1.0,SW,32.0,0.0,150207372.0
1.0,1.0,12.120377735361945,6.0,14.0,20.9,15.0,1.0,20.0,13797420.0,1.0,,SW,53.2,1.0,149000138.0
2.0,1.0,11.919430579249644,24.0,20.0,113.0,21.0,1.0,32.0,37900000.0,4.0,,SW,175.0,1.0,150236733.0
0.0,1.0,12.50264627974759,22.0,15.0,79.0,15.0,0.0,44.0,33207664.0,2.0,1.0,SW,120.0,1.0,151619187.0
,1.0,10.948327854982528,13.0,15.0,43.0,5.0,0.0,40.0,31990000.0,2.0,1.0,SW,81.5,1.0,151619061.0
2.0,1.0,11.919430579249644,22.0,19.0,84.0,15.0,1.0,28.0,35000000.0,3.0,,SW,146.0,0.0,150994744.0
1.0,0.0,12.001851177169776,7.0,10.4,17.7,10.0,0.0,22.0,10500000.0,1.0,1.0,SW,47.9,1.0,144176975.0
1.0,1.0,12.120377735361945,19.0,11.4,41.5,15.0,1.0,20.0,20575800.0,2.0,,SW,80.5,1.0,149000152.0
1.0,1.0,11.479231284340415,7.0,25.0,110.0,15.0,0.0,18.0,49900000.0,3.0,,SW,157.0,1.0,151948810.0
0.0,1.0,12.50264627974759,13.0,40.0,80.0,15.0,0.0,48.0,37000000.0,4.0,1.0,SW,141.0,1.0,151248220.0
,1.0,12.482536551633698,41.0,25.0,120.0,3.0,0.0,47.0,40000000.0,4.0,,SW,150.0,0.0,151570338.0
,1.0,10.427667010728381,1.0,10.0,37.0,5.0,0.0,14.0,16000000.0,3.0,,SW,60.0,1.0,151521278.0
0.0,1.0,12.50264627974759,7.0,27.0,100.0,15.0,0.0,48.0,43000000.0,4.0,1.0,SW,140.0,1.0,149521497.0
,1.0,12.482536551633698,39.0,25.0,145.0,3.0,0.0,48.0,42950000.0,5.0,,SW,191.0,0.0,151570343.0
3.0,1.0,12.001503466914615,3.0,28.0,57.0,5.0,0.0,18.0,29950000.0,3.0,1.0,SW,129.0,0.0,149761296.0
0.0,1.0,12.482536551633698,5.0,31.0,57.0,5.0,0.0,34.0,31500000.0,3.0,0.0,SW,120.0,0.0,151833088.0
2.0,1.0,10.948327854982528,15.0,32.5,66.0,7.0,0.0,40.0,25825000.0,3.0,,SW,103.3,1.0,148647603.0
0.0,1.0,12.50264627974759,25.0,40.0,130.0,15.0,0.0,40.0,44900000.0,4.0,1.0,SW,198.0,1.0,151619189.0
1.0,1.0,11.959587152216272,15.0,15.5,75.0,5.0,0.0,25.0,31999000.0,4.0,1.0,SW,132.0,0.0,141196330.0
1.0,1.0,14.033627914222903,3.0,6.6,15.5,7.0,1.0,7.0,5126976.0,1.0,,SW,34.4,0.0,150967050.0
0.0,1.0,12.50264627974759,34.0,35.0,60.0,15.0,0.0,48.0,22500000.0,2.0,1.0,SW,87.1,1.0,151248224.0
2.0,1.0,10.948327854982528,35.0,,66.2,12.0,0.0,40.0,29500000.0,3.0,0.0,SW,101.0,1.0,147641506.0
1.0,1.0,14.404736845752403,20.0,,90.0,1.0,0.0,22.0,25999900.0,3.0,0.0,SW,105.0,1.0,152119726.0
0.0,1.0,10.948327854982528,4.0,,,10.0,0.0,40.0,25025000.0,3.0,0.0,SW,98.0,1.0,149272986.0
0.0,1.0,12.50264627974759,35.0,35.0,95.0,15.0,0.0,48.0,50000000.0,4.0,1.0,SW,174.0,1.0,151248223.0
1.0,1.0,12.003241142882404,5.0,15.2,36.3,10.0,0.0,8.0,21900000.0,2.0,1.0,SW,81.3,0.0,151802849.0
1.0,1.0,10.948327854982528,39.0,18.0,42.0,10.0,0.0,40.0,27216000.0,2.0,0.0,SW,100.0,1.0,152166948.0
0.0,1.0,12.50264627974759,15.0,26.0,88.0,15.0,0.0,48.0,36050000.0,3.0,1.0,SW,140.0,1.0,151929051.0
,0.0,14.446542810538366,2.0,12.0,70.0,20.0,0.0,16.0,24900000.0,4.0,,SW,123.0,1.0,151521259.0
1.0,1.0,11.397233298958405,18.0,15.0,125.0,10.0,0.0,31.0,65000000.0,3.0,,SW,181.0,1.0,152044535.0
1.0,1.0,14.033627914222903,2.0,7.0,13.6,7.0,1.0,7.0,8302080.0,2.0,,SW,56.4,0.0,150967141.0
1.0,1.0,11.906388288468332,12.0,21.0,105.0,5.0,0.0,32.0,30500000.0,3.0,0.0,SW,149.0,0.0,151979740.0
0.0,1.0,12.50264627974759,22.0,25.0,120.0,15.0,0.0,40.0,60000000.0,4.0,1.0,SW,215.0,1.0,151563558.0
1.0,1.0,11.397233298958405,23.0,,112.7,10.0,0.0,31.0,58000000.0,2.0,1.0,SW,130.3,1.0,150640664.0
0.0,1.0,12.50264627974759,11.0,16.0,111.0,5.0,0.0,48.0,34000000.0,3.0,0.0,SW,140.0,0.0,151835149.0
0.0,1.0,12.50264627974759,15.0,36.0,93.0,15.0,0.0,34.0,50200000.0,4.0,1.0,SW,196.0,1.0,151636613.0
0.0,1.0,12.50264627974759,7.0,28.0,101.0,5.0,0.0,34.0,45000000.0,4.0,0.0,SW,150.0,0.0,151809090.0
0.0,1.0,12.50264627974759,16.0,36.0,93.0,15.0,0.0,34.0,54575000.0,4.0,1.0,SW,206.0,1.0,151618892.0
1.0,,12.109273221491073,2.0,16.9,68.3,4.0,1.0,20.0,15026625.0,1.0,,SW,70.3,1.0,151179988.0
1.0,1.0,12.120377735361945,7.0,16.0,52.0,10.0,1.0,18.0,21800000.0,2.0,,SW,107.8,1.0,151887219.0
,1.0,10.948327854982528,19.0,30.5,23.5,7.0,0.0,40.0,19500000.0,2.0,,SW,78.0,1.0,148646794.0
0.0,1.0,12.482536551633698,12.0,40.0,101.0,5.0,0.0,40.0,42000000.0,4.0,0.0,SW,179.0,0.0,151833081.0
,1.0,12.452301920156579,29.0,20.0,100.0,3.0,0.0,38.0,46500000.0,3.0,,SW,130.0,0.0,151570335.0
0.0,,10.918799286714863,7.0,15.7,17.9,15.0,1.0,33.0,15428000.0,1.0,,SW,53.2,1.0,151432619.0
1.0,1.0,11.397233298958405,22.0,20.0,88.0,20.0,0.0,31.0,31500000.0,3.0,0.0,SW,136.7,1.0,32032978.0
2.0,1.0,10.948327854982528,39.0,20.0,75.0,12.0,0.0,40.0,23000000.0,3.0,,SW,102.0,1.0,151540691.0
0.0,1.0,12.50264627974759,40.0,18.0,340.0,15.0,0.0,40.0,120000000.0,5.0,1.0,SW,440.0,1.0,150896959.0
0.0,1.0,12.50264627974759,4.0,28.0,66.0,15.0,0.0,34.0,31950000.0,3.0,1.0,SW,120.0,1.0,151618890.0
,1.0,12.482536551633698,17.0,,164.0,13.0,0.0,38.0,65920000.0,5.0,,SW,206.0,1.0,149670444.0
1.0,1.0,11.906388288468332,5.0,18.0,80.0,5.0,0.0,32.0,28940000.0,3.0,0.0,SW,134.0,0.0,151365336.0
1.0,0.0,20.59697171361319,3.0,8.0,19.0,11.0,0.0,17.0,4600000.0,1.0,,SW,39.0,1.0,152129966.0
1.0,0.0,21.191491243024146,16.0,8.6,19.0,10.0,0.0,17.0,6000000.0,1.0,1.0,SW,38.0,1.0,151802098.0
2.0,0.0,21.412689671921576,2.0,9.0,30.0,7.0,0.0,12.0,7650000.0,2.0,,SW,52.3,1.0,151400665.0
,1.0,20.86614791370374,4.0,6.0,17.0,3.0,1.0,7.0,3300000.0,1.0,,SW,27.5,1.0,150727341.0
1.0,0.0,20.28672555926039,3.0,8.5,21.1,14.0,0.0,14.0,5350000.0,1.0,1.0,SW,39.2,1.0,151055985.0
1.0,0.0,20.95434213672665,7.0,8.0,19.0,7.0,0.0,17.0,5500000.0,1.0,1.0,SW,37.0,1.0,151468940.0
1.0,,21.191491243024146,3.0,8.5,19.1,7.0,0.0,16.0,5500000.0,1.0,,SW,38.1,1.0,150821963.0
2.0,0.0,20.019527485636317,7.0,9.0,21.0,10.0,0.0,14.0,5900000.0,1.0,1.0,SW,42.0,1.0,152074932.0
2.0,0.0,20.019527485636317,3.0,8.5,20.8,8.0,0.0,14.0,5900000.0,1.0,1.0,SW,39.9,1.0,149155823.0
1.0,0.0,21.78259701668521,8.0,11.0,19.0,15.0,0.0,24.0,5900000.0,1.0,0.0,SW,39.8,1.0,150574761.0
1.0,0.0,21.78259701668521,8.0,11.0,19.0,16.0,0.0,24.0,5900000.0,1.0,,SW,39.8,1.0,150961763.0
1.0,0.0,21.72843264551224,2.0,9.0,16.0,9.0,0.0,17.0,5990000.0,1.0,1.0,SW,39.0,1.0,148525321.0
1.0,0.0,20.952972375413523,8.0,8.5,19.0,3.0,0.0,17.0,6000000.0,1.0,,SW,38.0,1.0,151619320.0
1.0,0.0,20.060208193912718,8.0,9.8,20.0,9.0,0.0,22.0,6000000.0,1.0,,SW,39.6,1.0,150901623.0
1.0,0.0,20.091860434520555,5.0,10.0,19.8,11.0,0.0,22.0,6000000.0,1.0,0.0,SW,38.2,1.0,152070551.0
1.0,0.0,21.238807801338307,14.0,8.6,19.2,11.0,0.0,17.0,6190000.0,1.0,0.0,SW,39.0,0.0,151332175.0
0.0,0.0,20.466636628190304,7.0,8.5,21.0,,0.0,12.0,6200000.0,1.0,0.0,SW,39.0,,150333749.0
1.0,0.0,21.78259701668521,15.0,9.0,18.0,12.0,0.0,24.0,6300000.0,1.0,0.0,SW,39.0,1.0,146179123.0
1.0,0.0,21.152351121951337,5.0,8.5,19.0,5.0,0.0,17.0,6500000.0,1.0,,SW,38.0,1.0,151938594.0
2.0,0.0,20.731751011386365,3.0,9.0,21.0,4.0,0.0,14.0,6500000.0,1.0,1.0,SW,39.0,1.0,152140392.0
,0.0,20.019527485636317,2.0,8.0,30.0,8.0,0.0,14.0,6650000.0,2.0,1.0,SW,50.0,1.0,150436019.0
,,21.349427811142316,1.0,8.3,29.7,10.0,0.0,14.0,7100000.0,2.0,,SW,50.4,1.0,150156426.0
,0.0,20.18525805128701,2.0,9.0,30.0,10.0,0.0,14.0,7200000.0,2.0,1.0,SW,50.4,1.0,150627262.0
1.0,0.0,21.04147386806536,5.0,11.0,15.0,10.0,0.0,17.0,7500000.0,1.0,1.0,SW,34.1,1.0,137155386.0
1.0,0.0,20.02035767685491,8.0,9.0,32.0,7.0,0.0,14.0,7500000.0,2.0,0.0,SW,51.0,1.0,152116128.0
2.0,0.0,21.412689671921576,2.0,9.0,31.0,13.0,0.0,12.0,7550000.0,2.0,1.0,SW,55.0,1.0,151411446.0
2.0,0.0,20.05071035304185,4.0,8.6,30.8,8.0,0.0,14.0,7700000.0,2.0,,SW,52.1,1.0,152086527.0
1.0,0.0,20.908115643576085,12.0,8.5,31.0,5.0,0.0,17.0,7700000.0,2.0,0.0,SW,51.1,0.0,151961038.0
1.0,0.0,20.633700226901727,9.0,10.1,43.9,8.0,0.0,17.0,9800000.0,3.0,1.0,SW,73.0,1.0,150227447.0
,0.0,21.78259701668521,16.0,8.0,52.0,15.0,0.0,24.0,15500000.0,3.0,,SW,88.0,1.0,151521302.0
1.0,0.0,15.497325238006006,7.0,,30.0,4.0,0.0,22.0,10950000.0,2.0,1.0,SW,50.0,1.0,50801483.0
1.0,1.0,14.881482311776091,13.0,14.0,43.0,3.0,0.0,18.0,21500000.0,2.0,1.0,SW,80.0,1.0,149353685.0
1.0,1.0,15.734929742755153,4.0,60.0,81.0,8.0,0.0,22.0,56000000.0,3.0,1.0,SW,165.0,1.0,152035887.0
,0.0,16.718308681420545,8.0,7.0,16.0,5.0,0.0,9.0,4780000.0,1.0,1.0,SW,30.0,0.0,50720443.0
,0.0,16.458815950205654,1.0,7.5,19.0,15.0,0.0,17.0,4999000.0,1.0,1.0,SW,37.8,1.0,150120296.0
,0.0,16.381849829409035,3.0,7.0,20.0,15.0,0.0,9.0,5300000.0,1.0,1.0,SW,33.0,1.0,151112712.0
,0.0,16.2477768122656,7.0,6.0,19.0,28.0,0.0,9.0,5390000.0,1.0,0.0,SW,33.0,1.0,50814193.0
,0.0,16.35694606385955,3.0,6.0,19.0,8.0,0.0,9.0,5500000.0,1.0,1.0,SW,33.0,1.0,145085236.0
,0.0,15.951696743509176,9.0,6.0,18.8,20.0,0.0,9.0,5600000.0,1.0,1.0,SW,32.6,1.0,149306807.0
1.0,0.0,14.94381583852472,12.0,8.0,17.0,2.0,0.0,12.0,5900000.0,1.0,1.0,SW,32.8,1.0,150554065.0
,,15.604341968259833,1.0,6.0,20.0,7.0,0.0,9.0,5900000.0,1.0,1.0,SW,32.0,1.0,148743621.0
,0.0,17.457581170890627,7.0,6.0,28.0,13.0,0.0,9.0,6000000.0,2.0,1.0,SW,45.0,1.0,150254005.0
1.0,0.0,17.399217443000765,13.0,10.0,20.0,12.0,0.0,16.0,6200000.0,1.0,1.0,SW,35.0,1.0,151239094.0
1.0,,16.416764276277714,9.0,10.0,20.0,15.0,0.0,16.0,6400000.0,1.0,1.0,SW,35.0,1.0,151486419.0
1.0,0.0,17.182620217517954,2.0,9.5,18.8,10.0,0.0,16.0,6490000.0,1.0,1.0,SW,41.3,1.0,149627033.0
,0.0,16.37122849254515,4.0,8.0,18.0,4.0,0.0,9.0,6700000.0,1.0,1.0,SW,32.6,1.0,151399988.0
1.0,1.0,16.629726067613948,17.0,9.0,20.0,10.0,0.0,17.0,6799999.0,1.0,1.0,SW,38.0,1.0,148671038.0
1.0,0.0,15.829028997149726,5.0,9.0,21.0,15.0,0.0,17.0,6850000.0,1.0,1.0,SW,39.0,1.0,151418910.0
1.0,0.0,15.829028997149726,5.0,8.5,21.0,15.0,0.0,17.0,6850000.0,1.0,1.0,SW,39.0,1.0,152101253.0
1.0,0.0,15.829028997149726,5.0,9.0,21.0,7.0,0.0,17.0,6850000.0,1.0,1.0,SW,39.0,1.0,151305841.0
,0.0,15.285685742877115,7.0,6.0,18.7,3.0,0.0,9.0,6900000.0,1.0,1.0,SW,32.4,1.0,151892616.0
,0.0,15.07021417876716,1.0,10.0,16.0,4.0,0.0,17.0,6900000.0,1.0,0.0,SW,38.0,1.0,138291214.0
1.0,0.0,16.014240539356887,7.0,6.0,30.0,4.0,0.0,14.0,6990000.0,2.0,0.0,SW,48.0,0.0,150742654.0
,0.0,15.04003204906468,2.0,6.0,27.8,3.0,0.0,9.0,7100000.0,2.0,,SW,44.0,1.0,149119176.0
1.0,0.0,16.673242071424557,3.0,10.0,30.0,15.0,0.0,12.0,7250000.0,2.0,1.0,SW,49.0,1.0,150508589.0
1.0,,16.617149548140134,2.0,9.0,30.0,30.0,0.0,9.0,7350000.0,2.0,1.0,SW,45.0,1.0,151535866.0
0.0,0.0,15.588935990206547,4.0,6.0,30.0,7.0,0.0,9.0,7500000.0,2.0,,SW,50.0,1.0,149976626.0
,0.0,15.588935990206547,9.0,6.0,28.0,10.0,0.0,9.0,7500000.0,2.0,1.0,SW,44.5,1.0,150774610.0
1.0,1.0,15.734929742755153,4.0,60.0,81.0,8.0,0.0,22.0,56000000.0,5.0,1.0,SW,165.0,1.0,152035987.0
,,16.309319815814508,8.0,7.0,18.0,15.0,0.0,12.0,5500000.0,1.0,,SW,33.0,1.0,150472968.0
2.0,1.0,15.734929742755153,4.0,60.0,81.0,5.0,0.0,22.0,56000000.0,4.0,1.0,SW,164.9,1.0,151608758.0
1.0,0.0,16.126650369296588,6.0,6.0,42.0,7.0,0.0,9.0,11900000.0,3.0,1.0,SW,60.0,1.0,30318214.0
1.0,0.0,15.158106504269266,8.0,8.5,30.5,1.0,0.0,12.0,10500000.0,2.0,1.0,SW,51.0,1.0,150129120.0
,0.0,16.37122849254515,9.0,7.0,19.0,5.0,0.0,9.0,5950000.0,1.0,1.0,SW,33.0,1.0,151828120.0
1.0,1.0,15.558886410291588,5.0,18.0,87.0,6.0,0.0,25.0,39000000.0,4.0,1.0,SW,149.0,1.0,150559895.0
1.0,0.0,16.381849829409035,6.0,7.0,42.0,10.0,0.0,9.0,8330000.0,3.0,1.0,SW,60.0,1.0,152095269.0
1.0,1.0,15.36378799827302,24.0,15.0,57.0,3.0,0.0,28.0,29000000.0,3.0,,SW,103.0,1.0,150754219.0
2.0,1.0,11.383149150794466,4.0,15.0,45.0,15.0,0.0,23.0,22386000.0,2.0,1.0,SW,86.1,0.0,148527783.0
,1.0,10.292624730087953,3.0,,55.0,9.0,0.0,6.0,14210640.0,2.0,1.0,SW,81.0,1.0,152018691.0
1.0,1.0,11.295585918081878,8.0,16.3,22.7,19.0,0.0,31.0,24000000.0,1.0,0.0,SW,65.3,1.0,151033023.0
1.0,0.0,9.99950426231631,5.0,6.0,28.0,18.0,0.0,5.0,3500000.0,2.0,,SW,44.9,1.0,152168769.0
0.0,0.0,11.222430871644034,1.0,5.0,19.0,15.0,0.0,5.0,4425000.0,1.0,0.0,SW,31.0,1.0,151352448.0
1.0,0.0,11.611087194167366,3.0,6.0,18.0,25.0,0.0,5.0,4980000.0,1.0,,SW,31.1,1.0,150900937.0
,0.0,11.53371762113964,1.0,5.5,20.0,6.0,0.0,5.0,5000000.0,1.0,0.0,SW,31.0,0.0,152173070.0
1.0,0.0,11.076484570746567,4.0,5.0,20.1,14.0,0.0,5.0,5100000.0,1.0,1.0,SW,31.7,1.0,150672450.0
1.0,0.0,11.507089324365484,4.0,6.0,18.0,19.0,0.0,9.0,5250000.0,1.0,1.0,SW,33.0,0.0,149410068.0
,,9.989350299118817,1.0,6.0,20.0,3.0,0.0,5.0,5300000.0,1.0,1.0,SW,32.0,1.0,150269913.0
,0.0,10.209282851364174,1.0,5.5,21.5,10.0,0.0,9.0,5300000.0,1.0,1.0,SW,31.3,1.0,150164954.0
1.0,0.0,11.987995899226355,12.0,9.0,19.0,15.0,0.0,12.0,5450000.0,1.0,,SW,36.0,1.0,151241695.0
1.0,0.0,9.89735503432782,3.0,6.0,22.0,10.0,0.0,5.0,5490000.0,1.0,1.0,SW,33.0,1.0,149591788.0
,1.0,9.389554550978104,1.0,6.0,20.0,5.0,0.0,5.0,5490000.0,1.0,1.0,SW,31.0,1.0,151935161.0
,0.0,11.057889365762891,2.0,6.0,21.4,10.0,0.0,9.0,5600000.0,1.0,1.0,SW,31.6,1.0,148777764.0
1.0,,11.78391836016767,4.0,7.0,18.0,21.0,0.0,5.0,5750000.0,1.0,1.0,SW,32.0,1.0,150652285.0
,0.0,9.583679396323095,1.0,5.5,18.0,15.0,0.0,9.0,5800000.0,1.0,0.0,SW,32.0,1.0,151607059.0
1.0,0.0,11.83063160590254,6.0,6.0,18.0,25.0,0.0,9.0,5850000.0,1.0,1.0,SW,33.0,1.0,150352107.0
0.0,1.0,10.292624730087953,2.0,,35.0,7.0,0.0,6.0,5890500.0,1.0,0.0,SW,35.0,1.0,152152832.0
0.0,1.0,10.292624730087953,3.0,,35.0,7.0,0.0,6.0,5944050.0,1.0,0.0,SW,35.0,1.0,152152834.0
1.0,1.0,10.175019525312054,2.0,6.0,20.0,8.0,0.0,5.0,6000000.0,1.0,1.0,SW,34.0,1.0,150159736.0
,0.0,10.280355511685599,1.0,10.0,16.0,17.0,0.0,17.0,6000000.0,1.0,1.0,SW,37.0,1.0,151630807.0
,0.0,11.124178389386325,1.0,6.0,31.0,14.0,0.0,5.0,6000000.0,2.0,1.0,SW,45.0,1.0,150655563.0
1.0,0.0,12.013041278688293,5.0,9.7,19.8,18.0,0.0,12.0,6090000.0,1.0,0.0,SW,35.5,1.0,149287548.0
1.0,0.0,10.10345213427999,6.0,6.0,19.0,16.0,0.0,9.0,6350000.0,1.0,1.0,SW,32.0,1.0,149090352.0
1.0,1.0,9.61178819167031,3.0,6.0,30.0,7.0,0.0,5.0,9999999.0,2.0,1.0,SW,45.0,1.0,151826493.0
1.0,0.0,12.177492212036226,7.0,10.0,20.0,15.0,0.0,12.0,6500000.0,1.0,,SW,36.0,1.0,152057085.0
1.0,0.0,12.225496498843427,10.0,10.0,20.0,15.0,0.0,12.0,6500000.0,1.0,1.0,SW,36.0,1.0,150202558.0
0.0,1.0,11.295585918081878,23.0,15.7,92.8,10.0,0.0,23.0,44400000.0,4.0,1.0,SW,177.6,1.0,148656366.0
1.0,0.0,10.199723875727383,2.0,8.5,40.0,12.0,0.0,9.0,10200000.0,3.0,1.0,SW,64.0,1.0,152004235.0
1.0,1.0,11.383149150794466,11.0,17.0,40.0,15.0,0.0,12.0,21550000.0,3.0,1.0,SW,86.2,0.0,150382324.0
,0.0,9.738826015616713,16.0,9.0,32.0,9.0,0.0,17.0,11900000.0,2.0,,SW,52.0,1.0,151522333.0
1.0,1.0,11.348415892439347,3.0,16.0,50.0,10.0,1.0,23.0,21200000.0,2.0,,SW,84.8,1.0,151243100.0
2.0,1.0,11.383149150794466,6.0,17.0,70.0,15.0,0.0,31.0,31250000.0,3.0,,SW,125.0,1.0,145987955.0
1.0,0.0,11.415885929578641,7.0,6.1,23.5,20.0,0.0,12.0,7400000.0,2.0,,SW,40.0,1.0,152134006.0
1.0,1.0,11.383149150794466,18.0,16.0,54.0,12.0,0.0,31.0,27500000.0,3.0,,SW,110.0,1.0,150627433.0
,1.0,10.64593258794198,15.0,17.0,106.0,11.0,0.0,17.0,58000000.0,4.0,,SW,150.0,1.0,151521789.0
2.0,0.0,10.104543648732736,13.0,12.0,92.0,10.0,0.0,17.0,29000000.0,5.0,1.0,SW,130.0,1.0,150121609.0
1.0,1.0,11.295585918081878,19.0,21.4,82.8,10.0,0.0,31.0,35868000.0,3.0,1.0,SW,146.4,1.0,151563560.0
